,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
8836,13,13320,492.480224474661,3749.7053544448477,636.0176272190911,39,12.627698063452845,5.060331112611131,0.8583233835615264
8837,69,69300,169.96921524708765,458.56098742484585,74.63854401441291,14,12.140658231934832,5.039131729943361,0.8202037803781639
8838,83,83000,363.8894742953554,2372.312306302769,415.1052404498501,32,11.371546071729856,4.782887714320099,0.8369057267134075
8839,13,13013,687.9030759569738,5854.842906390273,889.5751555287924,47,14.636235658659016,5.416135898603398,0.8229187377694657
8840,13,13000,302.5351351464711,1232.5573183387694,196.18623855638037,22,13.751597052112322,5.3357459668345,0.8492910760016467
8841,17,17100,330.06887042477246,1562.7156312256068,250.87225457547547,25,13.202754816990899,5.209052104085356,0.8362408485849182
8842,54,54600,366.98455498061264,2069.7606896608745,353.93719113986475,29,12.654639826917677,5.097932733154863,0.871766480640061
8843,94,94240,1160.0172432042725,20503.401802559045,3422.1848184260816,91,12.747442233013984,5.006935727120646,0.8356983683580175
8844,34,34000,203.74287426966836,620.0044585659557,101.80729442273629,16,12.733929641854273,5.166703821382964,0.8483941201894691
8845,25,25410,175.15388347526562,419.5237666460908,66.88603722120963,13,13.47337565194351,5.378509828796036,0.8575132977078158
8846,33,33800,634.5006492818025,6183.508265372416,1035.8094469142375,50,12.690012985636049,5.047761849283605,0.8455587321748878
8847,59,59740,370.80823088474057,2072.709864591975,338.2556168591264,29,12.786490720163467,5.105196710817673,0.8331419134461242
8848,78,78400,250.6078443507956,1039.2322330593638,175.5970609267252,21,11.93370687384741,4.948724919330304,0.8361764806034533
8849,17,17380,99.33251584854757,177.66013260643783,30.247567720961413,9,11.036946205394175,4.935003683512162,0.8402102144711504
8850,33,33470,94.74710386415592,205.6735083446221,37.40517301972411,10,9.474710386415591,4.5705224076582684,0.8312260671049803
8851,77,77250,62.86105880042756,74.06020324288284,12.4026403912634,6,10.476843133404593,4.937346882858856,0.8268426927508934
8852,69,69300,140.62398257068767,327.95775776539534,54.386094644159236,12,11.718665214223973,4.9690569358393235,0.8240317370327157
8853,29,29750,118.7771909434818,230.5811266302493,37.98756120099628,10,11.87771909434818,5.124025036227762,0.8441680266888063
8854,39,39350,329.4990714916795,1657.4368319158968,264.3410257704161,26,12.673041211218443,5.099805636664298,0.813357002370511
8855,69,69007,432.766123266299,3243.070500155016,572.5244938578303,37,11.696381709899974,4.869475225457982,0.8596463871739194
8856,49,49360,202.83078158116115,681.4007357580194,119.49778428129301,17,11.931222445950656,5.010299527632496,0.8786601785389192
8857,92,92330,118.74038846752171,265.39946342945365,45.35196766400055,11,10.7945807697747,4.82544478962643,0.8245812302545554
8858,50,50000,261.0436743105696,989.4621674019643,154.59096758153817,20,13.05218371552848,5.207695617905075,0.8136366714817799
8859,24,24,133.1893611858793,282.89669075772474,46.23655807651376,11,12.108123744170847,5.143576195594996,0.8406646923002502
8860,92,92100,278.845043984502,1427.9464060116404,252.63016482514462,25,11.15380175938008,4.759821353372135,0.8421005494171487
8861,78,78400,145.11931509261478,337.9992933637027,54.381609432897385,12,12.093276257717898,5.121201414601556,0.823963779286324
8862,44,44300,641.9545962369095,6596.290150145333,1116.6008597915989,52,12.345280696863645,4.974577790456511,0.8420820963737548
8863,13,13004,337.67673270438746,1873.5253482669311,320.1104312193899,28,12.059883310870982,4.956416265256432,0.8468529926438887
8864,91,91230,194.12803343557047,493.5672891098407,76.04746821188675,14,13.866288102540748,5.423816363844403,0.8356864638668874
8865,95,95240,376.1397021485885,1766.830607288722,278.5881538531314,26,14.466911621099559,5.436401868580683,0.8571943195480967
8866,17,17650,748.2825703597803,8178.899132934508,1368.93090834804,57,13.127764392276847,5.124623516876258,0.8577261330501504
8867,42,42000,282.1759549221198,1106.8750371045783,167.48326272499702,21,13.436950234386657,5.270833510021801,0.7975393463095096
8868,94,94270,321.63194127910504,1544.5592665605202,248.73319932043879,25,12.8652776511642,5.148530888535067,0.8291106644014626
8869,95,95270,184.4520953670093,430.8378557047358,67.04633830309845,13,14.188622720539176,5.523562252624818,0.8595684397833134
8870,35,35450,112.55620156726091,190.46678327262865,29.43990422390931,9,12.506244618584546,5.2907439797952405,0.8177751173308141
8871,60,60200,169.2098429605043,460.38608947195564,76.76839206313247,14,12.086417354321735,5.059187796395117,0.8436087039904666
8872,78,78100,204.95050915766154,623.9767608493834,98.13158970031243,16,12.809406822353846,5.199806340411528,0.8177632475026037
8873,13,13012,273.1722482914647,1087.8933062251126,172.25173811263375,21,13.008202299593558,5.180444315357679,0.8202463719649226
8874,77,77200,164.90857006442334,405.9376526802092,63.906209995060244,13,12.685274620340257,5.204328880515503,0.8193103845520544
8875,34,34090,227.9320395917214,787.6385265446886,128.81960951994992,18,12.662891088428967,5.147964225782278,0.8419582321565354
8876,44,44300,186.01943270580526,432.97682798161827,69.30530649527644,13,14.30918713121579,5.5509849741233115,0.8885295704522621
8877,33,33410,205.26073668190702,566.1643111871117,84.69753434264126,15,13.684049112127134,5.392041058924874,0.8066431842156311
8878,83,83500,115.73916093810159,193.19568307468245,30.598625597439728,9,12.859906770900176,5.3665467520745125,0.8499618221511036
8879,74,74940,151.922269073742,344.8851017362434,55.6981585321657,12,12.6601890894785,5.225531844488537,0.8439114929116015
8880,59,59700,299.3060142281706,1397.155881406272,235.63245393685844,24,12.471083926173776,5.062158990602435,0.8537407751335451
8881,14,14310,261.4578838325936,1066.3179763616827,173.76233575968314,21,12.450375420599695,5.077704649341346,0.8274396940937292
8882,74,74100,225.0083381020622,848.9682335843165,145.92446722463384,19,11.842544110634853,4.964726512188985,0.8533594574539991
8883,74,74000,244.58635309436718,885.2561027840298,149.2952126849455,19,12.872965952335115,5.176936273590818,0.8730714192102077
8884,94,94100,108.53510907520054,220.42949392608438,35.91333495741308,10,10.853510907520054,4.898433198357431,0.7980741101647351
8885,19,19470,470.1709981459893,3516.1983088309885,593.0881844392311,38,12.372921003841824,5.0017045644822025,0.8436531784341836
8886,34,34970,286.71848824904043,1282.2331197837434,215.59703497980507,23,12.46602122821915,5.06811509795946,0.8521621935960675
8887,42,42000,216.23807715064896,768.7452383865678,131.81482109841852,18,12.013226508369387,5.0244786822651495,0.8615347784210361
8888,69,69001,115.98820533371494,224.72529637630632,37.69092542712362,10,11.598820533371494,4.99389547502903,0.837576120602747
8889,56,56420,172.37707435314925,416.0007605063351,67.7430067231698,13,13.25977495024225,5.333343083414553,0.8685000861944846
8890,74,74440,160.78816147998947,402.28204510048175,65.14525058887885,13,12.368320113845344,5.157462116672843,0.8351955203702417
8891,84,84000,1177.4635493030883,20063.130798026017,3313.240884415459,89,13.229927520259418,5.123373543929014,0.8460778560815778
8892,21,21000,127.31076601524701,314.2926590059653,49.59012241425425,12,10.609230501270584,4.762009984938868,0.7513654911250645
8893,49,49000,184.5352348379502,703.776598539952,125.81669106319615,18,10.251957490997235,4.599847049280732,0.8223313141385369
8894,74,74570,209.67249113734613,631.3867879455996,98.62818900526054,16,13.104530696084133,5.26155656621333,0.8219015750438378
8895,38,38420,169.20330360902233,412.93545417722873,68.36853901625096,13,13.015638739155564,5.294044284323445,0.8765197309775764
8896,75,75019,82.95418141963398,110.15879633096785,18.240170008769866,7,11.850597345661997,5.245656968141326,0.8685795242271365
8897,24,24000,339.20251116330354,1773.5925669881785,293.7671558185331,27,12.563055969011243,5.052970276319597,0.8369434638704647
8898,29,29260,362.5557827850012,2149.84650653478,370.18134181580234,30,12.08519275950004,4.942175877091448,0.8509915903811548
8899,59,59560,220.57424005475076,708.9143640954427,117.14342098725639,17,12.97495529733828,5.212605618348843,0.8613486837298264
8900,72,72650,243.55288232957093,1013.8757457661736,163.02129119372208,21,11.59775630140814,4.827979741743684,0.7762918628272479
8901,89,89210,234.19282423364027,667.2523679068449,101.14296500203137,16,14.637051514602517,5.560436399223708,0.8428580416835948
8902,78,78670,291.54516026071184,1290.532021172982,205.8939085763164,23,12.675876533074428,5.100917079735106,0.8138099153214087
8903,38,38660,203.0141053956652,622.3222260573637,98.70207965196228,16,12.688381587229076,5.18601855047803,0.822517330433019
8904,76,76230,236.3697984624205,799.870406636467,130.9355970218083,18,13.131655470134472,5.227911154486712,0.8557882158288124
8905,94,94000,200.278665919267,734.426378630058,128.56530217441104,18,11.12659255107039,4.800172409346785,0.8402960926432095
8906,79,79140,414.7624674170785,3156.7507103344888,550.9088363136789,37,11.209796416677797,4.739865931433166,0.8271904449154337
8907,25,25550,144.04088590376944,292.8263799930675,46.272401017505985,11,13.094625991251768,5.324115999873955,0.8413163821364724
8908,31,31400,167.00421915220906,508.4237872513119,84.11222540927488,15,11.133614610147271,4.842131307155352,0.8010688134216656
8909,60,60700,961.5250063320934,11839.737902155954,1859.3715105093984,67,14.351119497493931,5.3549244243129595,0.8409640481725004
8910,29,29200,311.2761907058853,1698.3937883318072,284.17340364252436,27,11.528747803921679,4.838728741686061,0.8096108365883885
8911,33,33000,144.18118089129172,336.5730918325033,54.96534763835864,12,12.015098407607644,5.099592300492474,0.8328082975508885
8912,59,59152,180.45275060369892,530.00285049929,90.51316042790526,15,12.030183373579927,5.047646195231334,0.8620300993133835
8913,71,71700,148.16401749312752,297.7479513271176,44.09277075273133,11,13.469456135738865,5.413599115038502,0.8016867409587515
8914,61,61110,271.2562323447839,1248.543650713782,216.07355299993915,23,11.793749232381908,4.934955141161193,0.85404566403138
8915,30,30170,76.94650844989366,105.6893406865683,18.57261850613587,7,10.992358349984809,5.032825746979443,0.8844104050540891
8916,77,77174,233.96963075031962,866.0852665710149,140.56054890626802,19,12.314191092122085,5.064826120298333,0.8219915140717429
8917,75,75018,161.72109037662585,403.73271917164607,65.67499242322882,13,12.440083875125065,5.176060502200591,0.8419870823490874
8918,56,56130,149.9890767114942,342.69057345370095,55.62357320499869,12,12.49908972595785,5.192281415965166,0.8427814121969499
8919,31,31780,119.38392553602324,305.0342489141349,55.738970065928115,12,9.94866046133527,4.621731044153559,0.8445298494837593
8920,63,63760,159.2742526455811,446.9416738950462,76.38678200048096,14,11.376732331827222,4.9114469658796285,0.8394151868184722
8921,50,50330,279.86184251455575,1355.9305258210363,239.7167678349228,24,11.660910104773157,4.912791760221146,0.8685390138946478
8922,68,68210,515.4257208326062,3690.48754837765,599.970444060935,38,13.563834758752796,5.249626669100498,0.8534430214238052
8923,42,42100,438.1747805101634,2859.592988930952,476.9817772723365,34,12.88749354441657,5.097313705759272,0.8502348970986391
8924,59,59210,137.21278011077243,328.950848889264,55.692128913572155,12,11.43439834256437,4.984103771049455,0.8438201350541236
8925,91,91390,142.12860050101625,330.845350220882,54.59933649488936,12,11.844050041751354,5.01280833668003,0.8272626741649902
8926,22,22120,240.717666311659,952.3903185490859,163.39768582410056,20,12.03588331558295,5.012580623942558,0.859987820126845
8927,13,13090,226.72854336466668,782.2997305157847,127.90581400062673,18,12.596030186925926,5.113070134090097,0.8359857124223969
8928,94,94100,153.03370215060835,346.5394648646584,52.81574657316648,12,12.752808512550695,5.250597952494824,0.8002385844419163
8929,95,95390,42.89546283514982,31.95060701661207,5.257177467054708,4,10.723865708787455,5.325101169435345,0.876196244509118
8930,50,50350,214.78006820177026,699.7316234188322,110.59638865879568,17,12.634121658927663,5.145085466314943,0.8132087401382035
8931,33,33700,338.5687097384846,1679.6848395201887,278.87345612137756,26,13.021873451480177,5.168261044677504,0.8580721726811618
8932,22,22120,231.63792843629224,794.42837561538,124.34522000586584,18,12.868773802016236,5.192342324283529,0.8127138562474892
8933,74,74380,495.1527866789897,3878.8312472564594,626.0050360756705,40,12.378819666974742,4.972860573405717,0.8025705590713725
8934,65,65320,179.1591064201087,476.51727857345946,78.6662306558249,14,12.797079030007765,5.236453610697357,0.864464073140933
8935,57,57800,338.89654760608687,1676.0429131318876,265.502382728651,26,13.03448260023411,5.157055117328885,0.8169304083958493
8936,59,59188,89.7639490781122,141.2359476712153,24.07026556563437,8,11.220493634764026,5.0441409882576895,0.8596523416297989
8937,45,45170,168.1468024816726,507.1085999061758,86.4206734456635,15,11.209786832111508,4.829605713392151,0.8230540328158428
8938,27,27110,192.7703643457705,548.5186398028538,89.10674346188033,15,12.851357623051367,5.223987045741465,0.8486356520179079
8939,75,75011,121.98021352817128,268.57214118222646,40.831558803611934,11,11.089110320742844,4.883129839676845,0.7423919782474897
8940,76,76610,120.26415476915054,268.56363098689894,46.9242552872274,11,10.933104979013684,4.882975108852708,0.8531682779495892
8941,22,22120,261.2705845002991,1297.8010271155154,226.00271455499677,24,10.886274354179129,4.702177634476505,0.8188504150543361
8942,2,2000,263.07482943156316,1072.251331085704,182.49742909536724,21,12.527372830074436,5.1059587194557325,0.869035376644606
8943,74,74300,630.9154608210451,5806.0382171009105,964.0707297413915,48,13.144072100438441,5.147197000975985,0.8546726327494605
8944,75,75013,322.1559361301319,1633.9570213752295,274.54174087757076,26,12.390612928081996,5.027560065769937,0.8447438180848331
8945,75,75014,480.6679832345984,2876.9617369788416,449.4632159628399,33,14.565696461654497,5.4487911685205335,0.8512560908387119
8946,91,91120,658.8301845038915,6896.053993647753,1189.3633385231742,53,12.430758198186632,5.004393319047716,0.8631083733840161
8947,74,74130,214.3114841063557,766.4979213749039,128.13199342680997,18,11.906193561464205,5.009790335783685,0.8374640093255553
8948,75,75011,766.2230016364437,7651.23394318475,1183.6570294540422,54,14.189314845119327,5.346774244014501,0.8271537592271434
8949,57,57000,29.34873414493001,26.511803990734002,4.8869080965707195,4,7.337183536232502,4.418633998455667,0.8144846827617865
8950,88,88300,340.1625829975091,1775.0151695808415,300.58175756503783,27,12.598614185092929,5.057023275159093,0.8563582836610765
8951,2,2100,299.7792331981529,1144.0862088180681,179.71538562959262,21,14.275201580864424,5.448029565800325,0.8557875506171077
8952,31,31200,383.93899537842884,2795.7723594455692,494.6994312627143,35,10.969685582240825,4.698777074698436,0.831427615567587
8953,69,69003,173.00555350420677,466.9050796455899,75.64154931150846,14,12.35753953601477,5.130825051050438,0.8312258166099831
